orank,rating_day_num,season,sys_name,team
312,99,2009,RPI,1422
254,99,2009,RPI,1423
55,99,2009,RPI,1424
42,99,2009,RPI,1425
196,99,2009,RPI,1426
205,99,2009,RPI,1427
13,99,2009,RPI,1428
35,99,2009,RPI,1429
244,99,2009,RPI,1430
87,99,2009,RPI,1431
73,99,2009,RPI,1433
239,99,2009,RPI,1434
93,99,2009,RPI,1435
111,99,2009,RPI,1436
12,99,2009,RPI,1437
100,99,2009,RPI,1438
40,99,2009,RPI,1439
129,99,2009,RPI,1440
206,99,2009,RPI,1441
319,99,2009,RPI,1442
61,99,2009,RPI,1443
258,99,2009,RPI,1444
315,99,2009,RPI,1445
306,99,2009,RPI,1447
14,99,2009,RPI,1448
18,99,2009,RPI,1449
96,99,2009,RPI,1450
107,99,2009,RPI,1451
16,99,2009,RPI,1452
58,99,2009,RPI,1453
116,99,2009,RPI,1454
177,99,2009,RPI,1455
255,99,2009,RPI,1456
248,99,2009,RPI,1457
28,99,2009,RPI,1458
163,99,2009,RPI,1459
101,99,2009,RPI,1460
103,99,2009,RPI,1461
5,99,2009,RPI,1462
241,99,2009,RPI,1463
253,99,2009,RPI,1464
263,106,2009,RPI,1102
119,106,2009,RPI,1103
146,106,2009,RPI,1104
333,106,2009,RPI,1105
221,106,2009,RPI,1106
156,106,2009,RPI,1107
342,106,2009,RPI,1108
80,106,2009,RPI,1110
242,106,2009,RPI,1111
43,106,2009,RPI,1112
27,106,2009,RPI,1113
92,106,2009,RPI,1114
247,106,2009,RPI,1115
120,106,2009,RPI,1116
200,106,2009,RPI,1117
312,106,2009,RPI,1119
93,106,2009,RPI,1120
131,106,2009,RPI,1122
214,106,2009,RPI,1123
54,106,2009,RPI,1124
115,106,2009,RPI,1125
261,106,2009,RPI,1126
99,106,2009,RPI,1127
78,106,2009,RPI,1129
51,106,2009,RPI,1130
147,106,2009,RPI,1131
194,106,2009,RPI,1132
106,106,2009,RPI,1133
310,106,2009,RPI,1135
292,106,2009,RPI,1136
271,106,2009,RPI,1137
84,106,2009,RPI,1138
21,106,2009,RPI,1139
35,106,2009,RPI,1140
269,106,2009,RPI,1141
284,106,2009,RPI,1142
23,106,2009,RPI,1143
298,106,2009,RPI,1144
238,106,2009,RPI,1145
319,106,2009,RPI,1146
291,106,2009,RPI,1147
198,106,2009,RPI,1148
318,106,2009,RPI,1149
179,106,2009,RPI,1150
185,106,2009,RPI,1151
239,106,2009,RPI,1152
48,106,2009,RPI,1153
175,106,2009,RPI,1154
10,106,2009,RPI,1155
73,106,2009,RPI,1156
288,106,2009,RPI,1157
123,106,2009,RPI,1158
287,106,2009,RPI,1159
222,106,2009,RPI,1160
169,106,2009,RPI,1161
273,106,2009,RPI,1162
3,106,2009,RPI,1163
229,106,2009,RPI,1164
111,106,2009,RPI,1165
56,106,2009,RPI,1166
321,106,2009,RPI,1167
180,106,2009,RPI,1168
154,106,2009,RPI,1169
341,106,2009,RPI,1170
330,106,2009,RPI,1171
50,106,2009,RPI,1172
25,106,2009,RPI,1173
224,106,2009,RPI,1174
293,106,2009,RPI,1175
243,106,2009,RPI,1176
196,106,2009,RPI,1177
257,106,2009,RPI,1178
155,106,2009,RPI,1179
102,106,2009,RPI,1180
5,106,2009,RPI,1181
101,106,2009,RPI,1182
286,106,2009,RPI,1183
174,106,2009,RPI,1184
320,106,2009,RPI,1185
236,106,2009,RPI,1186
181,106,2009,RPI,1187
260,106,2009,RPI,1189
134,106,2009,RPI,1190
97,106,2009,RPI,1191
305,106,2009,RPI,1192
95,106,2009,RPI,1193
307,106,2009,RPI,1194
309,106,2009,RPI,1195
45,106,2009,RPI,1196
313,106,2009,RPI,1197
228,106,2009,RPI,1198
20,106,2009,RPI,1199
274,106,2009,RPI,1200
240,106,2009,RPI,1201
332,106,2009,RPI,1202
225,106,2009,RPI,1203
295,106,2009,RPI,1204
195,106,2009,RPI,1205
57,106,2009,RPI,1206
37,106,2009,RPI,1207
193,106,2009,RPI,1208
289,106,2009,RPI,1209
167,106,2009,RPI,1210
30,106,2009,RPI,1211
339,106,2009,RPI,1212
278,106,2009,RPI,1214
299,106,2009,RPI,1216
280,106,2009,RPI,1217
227,106,2009,RPI,1218
324,106,2009,RPI,1219
89,106,2009,RPI,1220
202,106,2009,RPI,1221
88,106,2009,RPI,1222
301,106,2009,RPI,1223
326,106,2009,RPI,1224
182,106,2009,RPI,1225
205,106,2009,RPI,1226
188,106,2009,RPI,1227
15,106,2009,RPI,1228
58,106,2009,RPI,1229
184,106,2009,RPI,1231
216,106,2009,RPI,1232
173,106,2009,RPI,1233
107,106,2009,RPI,1234
141,106,2009,RPI,1235
223,106,2009,RPI,1236
235,106,2009,RPI,1237
215,106,2009,RPI,1238
148,106,2009,RPI,1239
230,106,2009,RPI,1240
121,106,2009,RPI,1241
12,106,2009,RPI,1242
76,106,2009,RPI,1243
337,106,2009,RPI,1244
171,106,2009,RPI,1245
59,106,2009,RPI,1246
98,106,2009,RPI,1247
315,106,2009,RPI,1248
218,106,2009,RPI,1249
219,106,2009,RPI,1250
172,106,2009,RPI,1251
296,106,2009,RPI,1252
149,106,2009,RPI,1253
241,106,2009,RPI,1254
256,106,2009,RPI,1255
201,106,2009,RPI,1256
17,106,2009,RPI,1257
325,106,2009,RPI,1258
159,106,2009,RPI,1259
187,106,2009,RPI,1260
41,106,2009,RPI,1261
266,106,2009,RPI,1263
142,106,2009,RPI,1264
250,106,2009,RPI,1265
24,106,2009,RPI,1266
176,106,2009,RPI,1267
61,106,2009,RPI,1268
157,106,2009,RPI,1269
277,106,2009,RPI,1270
336,106,2009,RPI,1271
7,106,2009,RPI,1272
183,106,2009,RPI,1273
47,106,2009,RPI,1274
69,106,2009,RPI,1275
53,106,2009,RPI,1276
6,106,2009,RPI,1277
36,106,2009,RPI,1278
68,106,2009,RPI,1279
85,106,2009,RPI,1280
14,106,2009,RPI,1281
308,106,2009,RPI,1282
213,106,2009,RPI,1283
331,106,2009,RPI,1284
144,106,2009,RPI,1285
207,106,2009,RPI,1286
166,106,2009,RPI,1287
163,106,2009,RPI,1288
329,106,2009,RPI,1290
117,106,2009,RPI,1291
158,106,2009,RPI,1292
145,106,2009,RPI,1293
285,106,2009,RPI,1294
118,106,2009,RPI,1295
323,106,2009,RPI,1296
139,106,2009,RPI,1298
249,106,2009,RPI,1299
340,106,2009,RPI,1300
91,106,2009,RPI,1301
64,106,2009,RPI,1304
105,106,2009,RPI,1305
237,106,2009,RPI,1306
75,106,2009,RPI,1307
126,106,2009,RPI,1308
281,106,2009,RPI,1309
62,106,2009,RPI,1310
177,106,2009,RPI,1311
343,106,2009,RPI,1312
306,106,2009,RPI,1313
4,106,2009,RPI,1314
327,106,2009,RPI,1316
137,106,2009,RPI,1317
77,106,2009,RPI,1318
283,106,2009,RPI,1319
83,106,2009,RPI,1320
82,106,2009,RPI,1321
294,106,2009,RPI,1322
74,106,2009,RPI,1323
143,106,2009,RPI,1324
178,106,2009,RPI,1325
26,106,2009,RPI,1326
2,106,2009,RPI,1328
38,106,2009,RPI,1329
135,106,2009,RPI,1330
133,106,2009,RPI,1331
160,106,2009,RPI,1332
138,106,2009,RPI,1333
162,106,2009,RPI,1334
231,106,2009,RPI,1335
70,106,2009,RPI,1336
275,106,2009,RPI,1337
1,106,2009,RPI,1338
104,106,2009,RPI,1339
150,106,2009,RPI,1340
300,106,2009,RPI,1341
212,106,2009,RPI,1342
270,106,2009,RPI,1343
66,106,2009,RPI,1344
28,106,2009,RPI,1345
268,106,2009,RPI,1346
152,106,2009,RPI,1347
63,106,2009,RPI,1348
217,106,2009,RPI,1349
151,106,2009,RPI,1350
161,106,2009,RPI,1351
109,106,2009,RPI,1352
168,106,2009,RPI,1353
304,106,2009,RPI,1354
272,106,2009,RPI,1355
130,106,2009,RPI,1356
209,106,2009,RPI,1357
127,106,2009,RPI,1358
245,106,2009,RPI,1359
210,106,2009,RPI,1360
46,106,2009,RPI,1361
232,106,2009,RPI,1362
211,106,2009,RPI,1363
197,106,2009,RPI,1364
208,106,2009,RPI,1365
246,106,2009,RPI,1366
297,106,2009,RPI,1367
290,106,2009,RPI,1368
335,106,2009,RPI,1369
87,106,2009,RPI,1371
103,106,2009,RPI,1372
31,106,2009,RPI,1373
282,106,2009,RPI,1374
186,106,2009,RPI,1375
42,106,2009,RPI,1376
153,106,2009,RPI,1378
114,106,2009,RPI,1379
338,106,2009,RPI,1380
253,106,2009,RPI,1381
190,106,2009,RPI,1382
262,106,2009,RPI,1383
322,106,2009,RPI,1384
136,106,2009,RPI,1385
79,106,2009,RPI,1386
129,106,2009,RPI,1387
60,106,2009,RPI,1388
252,106,2009,RPI,1389
86,106,2009,RPI,1390
191,106,2009,RPI,1391
192,106,2009,RPI,1392
19,106,2009,RPI,1393
132,106,2009,RPI,1394
122,106,2009,RPI,1395
34,106,2009,RPI,1396
18,106,2009,RPI,1397
264,106,2009,RPI,1398
265,106,2009,RPI,1399
40,106,2009,RPI,1400
52,106,2009,RPI,1401
303,106,2009,RPI,1402
113,106,2009,RPI,1403
125,106,2009,RPI,1404
311,106,2009,RPI,1405
234,106,2009,RPI,1406
124,106,2009,RPI,1407
233,106,2009,RPI,1408
71,106,2009,RPI,1409
328,106,2009,RPI,1410
334,106,2009,RPI,1411
39,106,2009,RPI,1412
255,106,2009,RPI,1413
276,106,2009,RPI,1414
204,106,2009,RPI,1415
112,106,2009,RPI,1416
32,106,2009,RPI,1417
248,106,2009,RPI,1418
267,106,2009,RPI,1419
199,106,2009,RPI,1420
203,106,2009,RPI,1421
316,106,2009,RPI,1422
279,106,2009,RPI,1423
55,106,2009,RPI,1424
44,106,2009,RPI,1425
170,106,2009,RPI,1426
206,106,2009,RPI,1427
11,106,2009,RPI,1428
33,106,2009,RPI,1429
220,106,2009,RPI,1430
81,106,2009,RPI,1431
67,106,2009,RPI,1433
251,106,2009,RPI,1434
100,106,2009,RPI,1435
108,106,2009,RPI,1436
9,106,2009,RPI,1437
90,106,2009,RPI,1438
49,106,2009,RPI,1439
140,106,2009,RPI,1440
189,106,2009,RPI,1441
317,106,2009,RPI,1442
65,106,2009,RPI,1443
244,106,2009,RPI,1444
314,106,2009,RPI,1445
302,106,2009,RPI,1447
16,106,2009,RPI,1448
22,106,2009,RPI,1449
116,106,2009,RPI,1450
96,106,2009,RPI,1451
13,106,2009,RPI,1452
72,106,2009,RPI,1453
128,106,2009,RPI,1454
165,106,2009,RPI,1455
258,106,2009,RPI,1456
259,106,2009,RPI,1457
29,106,2009,RPI,1458
164,106,2009,RPI,1459
94,106,2009,RPI,1460
110,106,2009,RPI,1461
8,106,2009,RPI,1462
254,106,2009,RPI,1463
226,106,2009,RPI,1464
287,113,2009,RPI,1102
122,113,2009,RPI,1103
129,113,2009,RPI,1104
334,113,2009,RPI,1105
206,113,2009,RPI,1106
155,113,2009,RPI,1107
342,113,2009,RPI,1108
80,113,2009,RPI,1110
254,113,2009,RPI,1111
42,113,2009,RPI,1112
22,113,2009,RPI,1113
92,113,2009,RPI,1114
243,113,2009,RPI,1115
127,113,2009,RPI,1116
222,113,2009,RPI,1117
308,113,2009,RPI,1119
87,113,2009,RPI,1120
140,113,2009,RPI,1122
231,113,2009,RPI,1123
57,113,2009,RPI,1124
115,113,2009,RPI,1125
255,113,2009,RPI,1126
99,113,2009,RPI,1127
89,113,2009,RPI,1129
55,113,2009,RPI,1130
149,113,2009,RPI,1131
200,113,2009,RPI,1132
93,113,2009,RPI,1133
313,113,2009,RPI,1135
302,113,2009,RPI,1136
296,113,2009,RPI,1137
98,113,2009,RPI,1138
20,113,2009,RPI,1139
30,113,2009,RPI,1140
282,113,2009,RPI,1141
288,113,2009,RPI,1142
32,113,2009,RPI,1143
270,113,2009,RPI,1144
216,113,2009,RPI,1145
320,113,2009,RPI,1146
300,113,2009,RPI,1147
208,113,2009,RPI,1148
316,113,2009,RPI,1149
166,113,2009,RPI,1150
184,113,2009,RPI,1151
232,113,2009,RPI,1152
53,113,2009,RPI,1153
150,113,2009,RPI,1154
8,113,2009,RPI,1155
73,113,2009,RPI,1156
293,113,2009,RPI,1157
114,113,2009,RPI,1158
291,113,2009,RPI,1159
223,113,2009,RPI,1160
169,113,2009,RPI,1161
269,113,2009,RPI,1162
6,113,2009,RPI,1163
212,113,2009,RPI,1164
118,113,2009,RPI,1165
48,113,2009,RPI,1166
306,113,2009,RPI,1167
192,113,2009,RPI,1168
181,113,2009,RPI,1169
341,113,2009,RPI,1170
317,113,2009,RPI,1171
59,113,2009,RPI,1172
29,113,2009,RPI,1173
217,113,2009,RPI,1174
301,113,2009,RPI,1175
228,113,2009,RPI,1176
189,113,2009,RPI,1177
272,113,2009,RPI,1178
128,113,2009,RPI,1179
106,113,2009,RPI,1180
4,113,2009,RPI,1181
96,113,2009,RPI,1182
280,113,2009,RPI,1183
164,113,2009,RPI,1184
331,113,2009,RPI,1185
226,113,2009,RPI,1186
187,113,2009,RPI,1187
264,113,2009,RPI,1189
141,113,2009,RPI,1190
85,113,2009,RPI,1191
304,113,2009,RPI,1192
105,113,2009,RPI,1193
310,113,2009,RPI,1194
311,113,2009,RPI,1195
41,113,2009,RPI,1196
312,113,2009,RPI,1197
218,113,2009,RPI,1198
17,113,2009,RPI,1199
274,113,2009,RPI,1200
234,113,2009,RPI,1201
333,113,2009,RPI,1202
214,113,2009,RPI,1203
290,113,2009,RPI,1204
220,113,2009,RPI,1205
54,113,2009,RPI,1206
45,113,2009,RPI,1207
209,113,2009,RPI,1208
261,113,2009,RPI,1209
161,113,2009,RPI,1210
40,113,2009,RPI,1211
340,113,2009,RPI,1212
275,113,2009,RPI,1214
299,113,2009,RPI,1216
278,113,2009,RPI,1217
225,113,2009,RPI,1218
328,113,2009,RPI,1219
79,113,2009,RPI,1220
185,113,2009,RPI,1221
88,113,2009,RPI,1222
307,113,2009,RPI,1223
325,113,2009,RPI,1224
132,113,2009,RPI,1225
186,113,2009,RPI,1226
178,113,2009,RPI,1227
16,113,2009,RPI,1228
58,113,2009,RPI,1229
194,113,2009,RPI,1231
207,113,2009,RPI,1232
174,113,2009,RPI,1233
103,113,2009,RPI,1234
154,113,2009,RPI,1235
221,113,2009,RPI,1236
236,113,2009,RPI,1237
211,113,2009,RPI,1238
173,113,2009,RPI,1239
253,113,2009,RPI,1240
125,113,2009,RPI,1241
10,113,2009,RPI,1242
75,113,2009,RPI,1243
336,113,2009,RPI,1244
156,113,2009,RPI,1245
61,113,2009,RPI,1246
119,113,2009,RPI,1247
305,113,2009,RPI,1248
199,113,2009,RPI,1249
238,113,2009,RPI,1250
160,113,2009,RPI,1251
247,113,2009,RPI,1252
147,113,2009,RPI,1253
251,113,2009,RPI,1254
258,113,2009,RPI,1255
197,113,2009,RPI,1256
12,113,2009,RPI,1257
318,113,2009,RPI,1258
183,113,2009,RPI,1259
202,113,2009,RPI,1260
33,113,2009,RPI,1261
277,113,2009,RPI,1263
139,113,2009,RPI,1264
265,113,2009,RPI,1265
21,113,2009,RPI,1266
167,113,2009,RPI,1267
52,113,2009,RPI,1268
152,113,2009,RPI,1269
263,113,2009,RPI,1270
335,113,2009,RPI,1271
7,113,2009,RPI,1272
171,113,2009,RPI,1273
46,113,2009,RPI,1274
74,113,2009,RPI,1275
56,113,2009,RPI,1276
5,113,2009,RPI,1277
37,113,2009,RPI,1278
65,113,2009,RPI,1279
84,113,2009,RPI,1280
15,113,2009,RPI,1281
303,113,2009,RPI,1282
195,113,2009,RPI,1283
327,113,2009,RPI,1284
158,113,2009,RPI,1285
233,113,2009,RPI,1286
180,113,2009,RPI,1287
144,113,2009,RPI,1288
330,113,2009,RPI,1290
124,113,2009,RPI,1291
172,113,2009,RPI,1292
177,113,2009,RPI,1293
286,113,2009,RPI,1294
104,113,2009,RPI,1295
326,113,2009,RPI,1296
151,113,2009,RPI,1298
239,113,2009,RPI,1299
339,113,2009,RPI,1300
90,113,2009,RPI,1301
64,113,2009,RPI,1304
91,113,2009,RPI,1305
237,113,2009,RPI,1306
70,113,2009,RPI,1307
116,113,2009,RPI,1308
284,113,2009,RPI,1309
63,113,2009,RPI,1310
190,113,2009,RPI,1311
343,113,2009,RPI,1312
315,113,2009,RPI,1313
3,113,2009,RPI,1314
321,113,2009,RPI,1316
146,113,2009,RPI,1317
82,113,2009,RPI,1318
292,113,2009,RPI,1319
81,113,2009,RPI,1320
78,113,2009,RPI,1321
309,113,2009,RPI,1322
72,113,2009,RPI,1323
130,113,2009,RPI,1324
182,113,2009,RPI,1325
43,113,2009,RPI,1326
2,113,2009,RPI,1328
31,113,2009,RPI,1329
121,113,2009,RPI,1330
126,113,2009,RPI,1331
157,113,2009,RPI,1332
117,113,2009,RPI,1333
176,113,2009,RPI,1334
245,113,2009,RPI,1335
62,113,2009,RPI,1336
268,113,2009,RPI,1337
1,113,2009,RPI,1338
109,113,2009,RPI,1339
137,113,2009,RPI,1340
294,113,2009,RPI,1341
213,113,2009,RPI,1342
297,113,2009,RPI,1343
76,113,2009,RPI,1344
23,113,2009,RPI,1345
259,113,2009,RPI,1346
133,113,2009,RPI,1347
68,113,2009,RPI,1348
229,113,2009,RPI,1349
138,113,2009,RPI,1350
142,113,2009,RPI,1351
123,113,2009,RPI,1352
175,113,2009,RPI,1353
281,113,2009,RPI,1354
283,113,2009,RPI,1355
159,113,2009,RPI,1356
198,113,2009,RPI,1357
143,113,2009,RPI,1358
250,113,2009,RPI,1359
196,113,2009,RPI,1360
47,113,2009,RPI,1361
224,113,2009,RPI,1362
210,113,2009,RPI,1363
188,113,2009,RPI,1364
219,113,2009,RPI,1365
246,113,2009,RPI,1366
298,113,2009,RPI,1367
295,113,2009,RPI,1368
337,113,2009,RPI,1369
101,113,2009,RPI,1371
108,113,2009,RPI,1372
26,113,2009,RPI,1373
267,113,2009,RPI,1374
170,113,2009,RPI,1375
44,113,2009,RPI,1376
162,113,2009,RPI,1378
113,113,2009,RPI,1379
338,113,2009,RPI,1380
271,113,2009,RPI,1381
205,113,2009,RPI,1382
260,113,2009,RPI,1383
322,113,2009,RPI,1384
148,113,2009,RPI,1385
95,113,2009,RPI,1386
107,113,2009,RPI,1387
51,113,2009,RPI,1388
256,113,2009,RPI,1389
110,113,2009,RPI,1390
215,113,2009,RPI,1391
179,113,2009,RPI,1392
24,113,2009,RPI,1393
135,113,2009,RPI,1394
134,113,2009,RPI,1395
35,113,2009,RPI,1396
25,113,2009,RPI,1397
262,113,2009,RPI,1398
289,113,2009,RPI,1399
34,113,2009,RPI,1400
38,113,2009,RPI,1401
285,113,2009,RPI,1402
131,113,2009,RPI,1403
153,113,2009,RPI,1404
314,113,2009,RPI,1405
241,113,2009,RPI,1406
136,113,2009,RPI,1407
235,113,2009,RPI,1408
69,113,2009,RPI,1409
329,113,2009,RPI,1410
332,113,2009,RPI,1411
39,113,2009,RPI,1412
257,113,2009,RPI,1413
249,113,2009,RPI,1414
193,113,2009,RPI,1415
111,113,2009,RPI,1416
36,113,2009,RPI,1417
252,113,2009,RPI,1418
279,113,2009,RPI,1419
201,113,2009,RPI,1420
204,113,2009,RPI,1421
324,113,2009,RPI,1422
276,113,2009,RPI,1423
50,113,2009,RPI,1424
49,113,2009,RPI,1425
163,113,2009,RPI,1426
191,113,2009,RPI,1427
11,113,2009,RPI,1428
28,113,2009,RPI,1429
240,113,2009,RPI,1430
77,113,2009,RPI,1431
71,113,2009,RPI,1433
242,113,2009,RPI,1434
97,113,2009,RPI,1435
86,113,2009,RPI,1436
9,113,2009,RPI,1437
100,113,2009,RPI,1438
66,113,2009,RPI,1439
165,113,2009,RPI,1440
203,113,2009,RPI,1441
323,113,2009,RPI,1442
60,113,2009,RPI,1443
273,113,2009,RPI,1444
319,113,2009,RPI,1445
266,113,2009,RPI,1447
18,113,2009,RPI,1448
19,113,2009,RPI,1449
102,113,2009,RPI,1450
83,113,2009,RPI,1451
13,113,2009,RPI,1452
67,113,2009,RPI,1453
120,113,2009,RPI,1454
145,113,2009,RPI,1455
248,113,2009,RPI,1456
244,113,2009,RPI,1457
27,113,2009,RPI,1458
168,113,2009,RPI,1459
112,113,2009,RPI,1460
94,113,2009,RPI,1461
14,113,2009,RPI,1462
230,113,2009,RPI,1463
227,113,2009,RPI,1464
283,120,2009,RPI,1102
115,120,2009,RPI,1103
112,120,2009,RPI,1104
337,120,2009,RPI,1105
209,120,2009,RPI,1106
179,120,2009,RPI,1107
342,120,2009,RPI,1108
76,120,2009,RPI,1110
258,120,2009,RPI,1111
47,120,2009,RPI,1112
33,120,2009,RPI,1113
85,120,2009,RPI,1114
256,120,2009,RPI,1115
125,120,2009,RPI,1116
238,120,2009,RPI,1117
287,120,2009,RPI,1119
78,120,2009,RPI,1120
149,120,2009,RPI,1122
239,120,2009,RPI,1123
63,120,2009,RPI,1124
128,120,2009,RPI,1125
260,120,2009,RPI,1126
90,120,2009,RPI,1127
97,120,2009,RPI,1129
48,120,2009,RPI,1130
145,120,2009,RPI,1131
176,120,2009,RPI,1132
94,120,2009,RPI,1133
314,120,2009,RPI,1135
304,120,2009,RPI,1136
297,120,2009,RPI,1137
101,120,2009,RPI,1138
18,120,2009,RPI,1139
22,120,2009,RPI,1140
300,120,2009,RPI,1141
298,120,2009,RPI,1142
37,120,2009,RPI,1143
252,120,2009,RPI,1144
214,120,2009,RPI,1145
327,120,2009,RPI,1146
296,120,2009,RPI,1147
229,120,2009,RPI,1148
322,120,2009,RPI,1149
182,120,2009,RPI,1150
200,120,2009,RPI,1151
236,120,2009,RPI,1152
53,120,2009,RPI,1153
170,120,2009,RPI,1154
14,120,2009,RPI,1155
75,120,2009,RPI,1156
302,120,2009,RPI,1157
109,120,2009,RPI,1158
289,120,2009,RPI,1159
230,120,2009,RPI,1160
190,120,2009,RPI,1161
285,120,2009,RPI,1162
6,120,2009,RPI,1163
220,120,2009,RPI,1164
120,120,2009,RPI,1165
39,120,2009,RPI,1166
294,120,2009,RPI,1167
194,120,2009,RPI,1168
163,120,2009,RPI,1169
341,120,2009,RPI,1170
310,120,2009,RPI,1171
67,120,2009,RPI,1172
28,120,2009,RPI,1173
219,120,2009,RPI,1174
306,120,2009,RPI,1175
224,120,2009,RPI,1176
203,120,2009,RPI,1177
279,120,2009,RPI,1178
150,120,2009,RPI,1179
116,120,2009,RPI,1180
2,120,2009,RPI,1181
92,120,2009,RPI,1182
282,120,2009,RPI,1183
167,120,2009,RPI,1184
330,120,2009,RPI,1185
237,120,2009,RPI,1186
208,120,2009,RPI,1187
280,120,2009,RPI,1189
144,120,2009,RPI,1190
82,120,2009,RPI,1191
313,120,2009,RPI,1192
103,120,2009,RPI,1193
312,120,2009,RPI,1194
309,120,2009,RPI,1195
49,120,2009,RPI,1196
305,120,2009,RPI,1197
227,120,2009,RPI,1198
16,120,2009,RPI,1199
286,120,2009,RPI,1200
228,120,2009,RPI,1201
331,120,2009,RPI,1202
186,120,2009,RPI,1203
290,120,2009,RPI,1204
217,120,2009,RPI,1205
56,120,2009,RPI,1206
40,120,2009,RPI,1207
204,120,2009,RPI,1208
248,120,2009,RPI,1209
159,120,2009,RPI,1210
34,120,2009,RPI,1211
340,120,2009,RPI,1212
265,120,2009,RPI,1214
303,120,2009,RPI,1216
249,120,2009,RPI,1217
221,120,2009,RPI,1218
326,120,2009,RPI,1219
99,120,2009,RPI,1220
172,120,2009,RPI,1221
93,120,2009,RPI,1222
307,120,2009,RPI,1223
324,120,2009,RPI,1224
131,120,2009,RPI,1225
201,120,2009,RPI,1226
169,120,2009,RPI,1227
19,120,2009,RPI,1228
61,120,2009,RPI,1229
206,120,2009,RPI,1231
211,120,2009,RPI,1232
202,120,2009,RPI,1233
106,120,2009,RPI,1234
152,120,2009,RPI,1235
223,120,2009,RPI,1236
231,120,2009,RPI,1237
216,120,2009,RPI,1238
155,120,2009,RPI,1239
264,120,2009,RPI,1240
140,120,2009,RPI,1241
7,120,2009,RPI,1242
73,120,2009,RPI,1243
336,120,2009,RPI,1244
162,120,2009,RPI,1245
66,120,2009,RPI,1246
108,120,2009,RPI,1247
311,120,2009,RPI,1248
192,120,2009,RPI,1249
245,120,2009,RPI,1250
143,120,2009,RPI,1251
235,120,2009,RPI,1252
154,120,2009,RPI,1253
226,120,2009,RPI,1254
299,120,2009,RPI,1255
175,120,2009,RPI,1256
10,120,2009,RPI,1257
315,120,2009,RPI,1258
183,120,2009,RPI,1259
212,120,2009,RPI,1260
25,120,2009,RPI,1261
267,120,2009,RPI,1263
151,120,2009,RPI,1264
266,120,2009,RPI,1265
27,120,2009,RPI,1266
136,120,2009,RPI,1267
52,120,2009,RPI,1268
166,120,2009,RPI,1269
268,120,2009,RPI,1270
335,120,2009,RPI,1271
8,120,2009,RPI,1272
180,120,2009,RPI,1273
44,120,2009,RPI,1274
79,120,2009,RPI,1275
50,120,2009,RPI,1276
4,120,2009,RPI,1277
36,120,2009,RPI,1278
77,120,2009,RPI,1279
91,120,2009,RPI,1280
13,120,2009,RPI,1281
308,120,2009,RPI,1282
210,120,2009,RPI,1283
320,120,2009,RPI,1284
164,120,2009,RPI,1285
242,120,2009,RPI,1286
185,120,2009,RPI,1287
153,120,2009,RPI,1288
332,120,2009,RPI,1290
121,120,2009,RPI,1291
171,120,2009,RPI,1292
139,120,2009,RPI,1293
261,120,2009,RPI,1294
96,120,2009,RPI,1295
319,120,2009,RPI,1296
146,120,2009,RPI,1298
234,120,2009,RPI,1299
339,120,2009,RPI,1300
100,120,2009,RPI,1301
74,120,2009,RPI,1304
86,120,2009,RPI,1305
215,120,2009,RPI,1306
70,120,2009,RPI,1307
123,120,2009,RPI,1308
274,120,2009,RPI,1309
60,120,2009,RPI,1310
174,120,2009,RPI,1311
343,120,2009,RPI,1312
316,120,2009,RPI,1313
3,120,2009,RPI,1314
323,120,2009,RPI,1316
124,120,2009,RPI,1317
80,120,2009,RPI,1318
295,120,2009,RPI,1319
72,120,2009,RPI,1320
81,120,2009,RPI,1321
301,120,2009,RPI,1322
69,120,2009,RPI,1323
129,120,2009,RPI,1324
173,120,2009,RPI,1325
42,120,2009,RPI,1326
5,120,2009,RPI,1328
31,120,2009,RPI,1329
105,120,2009,RPI,1330
130,120,2009,RPI,1331
160,120,2009,RPI,1332
137,120,2009,RPI,1333
168,120,2009,RPI,1334
259,120,2009,RPI,1335
64,120,2009,RPI,1336
276,120,2009,RPI,1337
1,120,2009,RPI,1338
114,120,2009,RPI,1339
119,120,2009,RPI,1340
284,120,2009,RPI,1341
213,120,2009,RPI,1342
293,120,2009,RPI,1343
68,120,2009,RPI,1344
24,120,2009,RPI,1345
257,120,2009,RPI,1346
142,120,2009,RPI,1347
54,120,2009,RPI,1348
218,120,2009,RPI,1349
157,120,2009,RPI,1350
126,120,2009,RPI,1351
117,120,2009,RPI,1352
188,120,2009,RPI,1353
272,120,2009,RPI,1354
291,120,2009,RPI,1355
132,120,2009,RPI,1356
187,120,2009,RPI,1357
138,120,2009,RPI,1358
241,120,2009,RPI,1359
181,120,2009,RPI,1360
46,120,2009,RPI,1361
233,120,2009,RPI,1362
195,120,2009,RPI,1363
193,120,2009,RPI,1364
207,120,2009,RPI,1365
255,120,2009,RPI,1366
288,120,2009,RPI,1367
275,120,2009,RPI,1368
338,120,2009,RPI,1369
107,120,2009,RPI,1371
89,120,2009,RPI,1372
29,120,2009,RPI,1373
270,120,2009,RPI,1374
178,120,2009,RPI,1375
43,120,2009,RPI,1376
177,120,2009,RPI,1378
127,120,2009,RPI,1379
334,120,2009,RPI,1380
277,120,2009,RPI,1381
196,120,2009,RPI,1382
278,120,2009,RPI,1383
325,120,2009,RPI,1384
147,120,2009,RPI,1385
98,120,2009,RPI,1386
113,120,2009,RPI,1387
55,120,2009,RPI,1388
247,120,2009,RPI,1389
111,120,2009,RPI,1390
